Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Brand,Color,Size,Quantity,Price,Discount_Percent,Sales,Profit,Payment_Method,Inventory_Stock
ORD10431,2025-11-24,CUST1419,Customer_1431,Female,29,Jaipur,Rajasthan,P006,Running Shoes,Footwear,SportX,Pink,XL,2,3599,10,6478.2,1733.93,Cash,96
ORD10432,2025-10-18,CUST1236,Customer_1432,Male,49,Hyderabad,Telangana,P005,Summer Dress,Dresses,Elegance,Grey,L,1,2999,20,2399.2,363.79,UPI,59
ORD10433,2026-09-13,CUST1516,Customer_1433,Male,43,Vijayawada,Andhra Pradesh,P004,Hoodie,Outerwear,UrbanWear,Grey,M,2,2199,10,3958.2,628.27,Debit Card,80
ORD10434,2025-04-20,CUST1592,Customer_1434,Male,48,Hyderabad,Telangana,P008,Leather Jacket,Outerwear,LeatherCraft,Yellow,XL,1,4599,10,4139.1,623.44,Net Banking,5
ORD10435,2025-06-22,CUST1555,Customer_1435,Female,50,Pune,Maharashtra,P007,Formal Trousers,Trousers,OfficeLine,Green,L,1,1999,20,1599.2,293.51,Credit Card,76
ORD10436,2026-05-12,CUST1552,Customer_1436,Female,28,Chennai,Tamil Nadu,P005,Summer Dress,Dresses,Elegance,White,XXL,5,2999,5,14245.25,3438.17,Debit Card,14
ORD10437,2026-09-24,CUST1298,Customer_1437,Male,44,Kolkata,West Bengal,P017,Chinos,Trousers,OfficeLine,White,S,4,1899,0,7596.0,1786.68,Net Banking,25
ORD10438,2025-04-12,CUST1147,Customer_1438,Male,55,Pune,Maharashtra,P011,Cargo Pants,Trousers,UrbanWear,Blue,M,2,1799,5,3418.1,674.11,UPI,47
ORD10439,2025-02-17,CUST1270,Customer_1439,Male,18,Kakinada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Green,XXL,3,2799,20,6717.6,1753.01,UPI,83
ORD10440,2026-04-26,CUST1203,Customer_1440,Male,44,Jaipur,Rajasthan,P011,Cargo Pants,Trousers,UrbanWear,Black,XL,4,1799,0,7196.0,2155.18,Cash,30
ORD10441,2025-08-09,CUST1469,Customer_1441,Female,50,Vijayawada,Andhra Pradesh,P005,Summer Dress,Dresses,Elegance,Green,M,2,2999,5,5698.1,1396.31,Net Banking,24
ORD10442,2025-10-13,CUST1525,Customer_1442,Male,57,Mumbai,Maharashtra,P010,Polo Shirt,T-Shirts,StyleHub,White,XXL,3,1299,25,2922.75,883.25,Credit Card,97
ORD10443,2025-08-23,CUST1235,Customer_1443,Female,29,Visakhapatnam,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,White,S,3,1499,30,3147.9,372.66,Net Banking,96
ORD10444,2025-08-01,CUST1385,Customer_1444,Male,47,Bhubaneswar,Odisha,P005,Summer Dress,Dresses,Elegance,Grey,M,1,2999,0,2999.0,801.89,Cash,67
ORD10445,2026-05-13,CUST1154,Customer_1445,Male,48,Bhubaneswar,Odisha,P009,Sneakers,Footwear,SportX,Grey,XL,1,3299,0,3299.0,548.94,UPI,48
ORD10446,2026-08-16,CUST1163,Customer_1446,Female,29,Vijayawada,Andhra Pradesh,P010,Polo Shirt,T-Shirts,StyleHub,Grey,S,4,1299,5,4936.2,1224.83,Net Banking,36
ORD10447,2026-05-14,CUST1116,Customer_1447,Male,41,Chennai,Tamil Nadu,P017,Chinos,Trousers,OfficeLine,Blue,S,2,1899,25,2848.5,404.18,Cash,71
ORD10448,2026-01-30,CUST1059,Customer_1448,Female,19,Chennai,Tamil Nadu,P015,Track Pants,Sportswear,SportX,Blue,XL,5,1599,0,7995.0,2384.45,Debit Card,78
ORD10449,2025-01-29,CUST1226,Customer_1449,Male,31,Visakhapatnam,Andhra Pradesh,P012,Kurta,Ethnic Wear,Heritage,Grey,S,5,1899,15,8070.75,2186.52,Debit Card,100
ORD10450,2025-01-25,CUST1442,Customer_1450,Male,48,Kolkata,West Bengal,P002,Slim Fit Jeans,Jeans,DenimCo,White,XXL,1,2499,5,2374.05,571.41,Credit Card,22
ORD10451,2026-08-13,CUST1075,Customer_1451,Male,26,Pune,Maharashtra,P007,Formal Trousers,Trousers,OfficeLine,Green,M,1,1999,5,1899.05,337.74,UPI,11
ORD10452,2026-07-21,CUST1590,Customer_1452,Male,59,Jaipur,Rajasthan,P018,Anarkali Dress,Dresses,Elegance,Beige,S,1,3299,25,2474.25,417.31,UPI,73
ORD10453,2025-02-18,CUST1114,Customer_1453,Female,21,Delhi,Delhi,P002,Slim Fit Jeans,Jeans,DenimCo,Pink,XL,4,2499,0,9996.0,1211.14,Credit Card,99
ORD10454,2025-12-15,CUST1407,Customer_1454,Male,19,Delhi,Delhi,P014,Blazer,Formal Wear,OfficeLine,White,XXL,4,3499,5,13296.2,4209.69,Cash,40
ORD10455,2026-07-09,CUST1155,Customer_1455,Female,39,Mumbai,Maharashtra,P014,Blazer,Formal Wear,OfficeLine,Pink,S,1,3499,0,3499.0,1071.2,UPI,10
ORD10456,2025-04-16,CUST1086,Customer_1456,Female,30,Delhi,Delhi,P020,Sweatshirt,Sportswear,UrbanWear,Blue,S,1,1699,30,1189.3,345.01,Cash,7
ORD10457,2026-07-09,CUST1233,Customer_1457,Male,41,Delhi,Delhi,P005,Summer Dress,Dresses,Elegance,Grey,S,3,2999,15,7647.45,1854.76,Debit Card,19
ORD10458,2026-08-17,CUST1551,Customer_1458,Female,45,Kolkata,West Bengal,P012,Kurta,Ethnic Wear,Heritage,Green,XXL,5,1899,15,8070.75,2445.46,Net Banking,45
ORD10459,2026-12-18,CUST1058,Customer_1459,Female,33,Visakhapatnam,Andhra Pradesh,P002,Slim Fit Jeans,Jeans,DenimCo,White,XL,1,2499,5,2374.05,294.59,Net Banking,80
ORD10460,2025-07-05,CUST1213,Customer_1460,Female,18,Vijayawada,Andhra Pradesh,P020,Sweatshirt,Sportswear,UrbanWear,Pink,M,3,1699,20,4077.6,1078.68,UPI,36
ORD10461,2025-07-30,CUST1418,Customer_1461,Male,23,Kolkata,West Bengal,P017,Chinos,Trousers,OfficeLine,Pink,XXL,2,1899,15,3228.3,862.55,Net Banking,70
ORD10462,2025-05-03,CUST1264,Customer_1462,Male,22,Pune,Maharashtra,P010,Polo Shirt,T-Shirts,StyleHub,White,L,1,1299,10,1169.1,241.27,Credit Card,14
ORD10463,2025-06-26,CUST1171,Customer_1463,Male,33,Vijayawada,Andhra Pradesh,P011,Cargo Pants,Trousers,UrbanWear,Yellow,M,1,1799,0,1799.0,557.52,Cash,91
ORD10464,2025-04-07,CUST1069,Customer_1464,Female,41,Bhubaneswar,Odisha,P019,Loafers,Footwear,OfficeLine,Blue,M,3,2799,20,6717.6,1115.01,Credit Card,81
ORD10465,2026-01-09,CUST1332,Customer_1465,Male,29,Chennai,Tamil Nadu,P013,Saree,Ethnic Wear,Heritage,Beige,L,5,3999,10,17995.5,5645.17,Cash,8
ORD10466,2025-07-19,CUST1340,Customer_1466,Male,19,Vijayawada,Andhra Pradesh,P006,Running Shoes,Footwear,SportX,Black,S,5,3599,0,17995.0,3021.8,UPI,71
ORD10467,2025-02-16,CUST1137,Customer_1467,Male,26,Chennai,Tamil Nadu,P006,Running Shoes,Footwear,SportX,Beige,XL,1,3599,0,3599.0,628.07,Credit Card,96
ORD10468,2025-05-07,CUST1385,Customer_1468,Female,48,Bhubaneswar,Odisha,P007,Formal Trousers,Trousers,OfficeLine,Grey,XL,1,1999,30,1399.3,323.03,Debit Card,83
ORD10469,2026-11-28,CUST1064,Customer_1469,Female,46,Mumbai,Maharashtra,P004,Hoodie,Outerwear,UrbanWear,Green,S,3,2199,10,5937.3,1016.71,UPI,31
ORD10470,2025-01-23,CUST1378,Customer_1470,Male,36,Kakinada,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,Black,S,1,1499,5,1424.05,342.51,UPI,46
ORD10471,2026-02-03,CUST1295,Customer_1471,Male,38,Delhi,Delhi,P010,Polo Shirt,T-Shirts,StyleHub,Black,XXL,2,1299,20,2078.4,472.6,Credit Card,77
ORD10472,2025-04-10,CUST1566,Customer_1472,Male,31,Chennai,Tamil Nadu,P020,Sweatshirt,Sportswear,UrbanWear,Green,M,3,1699,30,3567.9,377.57,Net Banking,100
ORD10473,2025-05-31,CUST1016,Customer_1473,Male,43,Visakhapatnam,Andhra Pradesh,P002,Slim Fit Jeans,Jeans,DenimCo,Blue,S,4,2499,10,8996.4,1022.12,UPI,94
ORD10474,2025-11-15,CUST1176,Customer_1474,Male,20,Mumbai,Maharashtra,P017,Chinos,Trousers,OfficeLine,White,XL,5,1899,15,8070.75,1901.96,Net Banking,14
ORD10475,2026-12-11,CUST1261,Customer_1475,Female,48,Hyderabad,Telangana,P002,Slim Fit Jeans,Jeans,DenimCo,White,XXL,1,2499,25,1874.25,192.57,Debit Card,63
ORD10476,2026-10-10,CUST1304,Customer_1476,Female,27,Bengaluru,Karnataka,P005,Summer Dress,Dresses,Elegance,Black,XXL,5,2999,30,10496.5,3009.66,Debit Card,31
ORD10477,2025-05-17,CUST1211,Customer_1477,Male,40,Kakinada,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Grey,XXL,1,3499,0,3499.0,632.17,Net Banking,33
ORD10478,2025-10-01,CUST1095,Customer_1478,Male,22,Bengaluru,Karnataka,P019,Loafers,Footwear,OfficeLine,Yellow,L,3,2799,5,7977.15,2239.9,Debit Card,69
ORD10479,2025-08-29,CUST1236,Customer_1479,Female,19,Pune,Maharashtra,P017,Chinos,Trousers,OfficeLine,Green,S,4,1899,0,7596.0,2052.8,Net Banking,8
ORD10480,2026-02-17,CUST1337,Customer_1480,Female,38,Chennai,Tamil Nadu,P001,Classic T-Shirt,T-Shirts,UrbanWear,Grey,XL,2,799,5,1518.1,270.81,UPI,69
ORD10481,2026-09-23,CUST1358,Customer_1481,Male,31,Bengaluru,Karnataka,P018,Anarkali Dress,Dresses,Elegance,Yellow,M,2,3299,5,6268.1,1433.72,Debit Card,71
ORD10482,2025-01-02,CUST1536,Customer_1482,Female,19,Vijayawada,Andhra Pradesh,P007,Formal Trousers,Trousers,OfficeLine,Pink,XXL,4,1999,10,7196.4,1417.9,UPI,20
ORD10483,2026-04-26,CUST1550,Customer_1483,Female,37,Chennai,Tamil Nadu,P008,Leather Jacket,Outerwear,LeatherCraft,Blue,XXL,3,4599,25,10347.75,1057.83,UPI,32
ORD10484,2026-01-13,CUST1122,Customer_1484,Female,47,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,Beige,L,5,1499,15,6370.75,1417.51,Net Banking,95
ORD10485,2025-10-17,CUST1420,Customer_1485,Male,59,Hyderabad,Telangana,P011,Cargo Pants,Trousers,UrbanWear,Grey,S,3,1799,0,5397.0,703.89,Credit Card,76
ORD10486,2025-02-25,CUST1416,Customer_1486,Male,45,Visakhapatnam,Andhra Pradesh,P018,Anarkali Dress,Dresses,Elegance,Pink,S,5,3299,25,12371.25,1536.97,Debit Card,85
ORD10487,2026-08-19,CUST1488,Customer_1487,Male,40,Jaipur,Rajasthan,P009,Sneakers,Footwear,SportX,Red,M,3,3299,15,8412.45,2466.18,Net Banking,53
ORD10488,2026-01-30,CUST1307,Customer_1488,Female,20,Pune,Maharashtra,P015,Track Pants,Sportswear,SportX,Green,M,1,1599,25,1199.25,155.27,Cash,27
ORD10489,2025-02-17,CUST1511,Customer_1489,Male,55,Kolkata,West Bengal,P009,Sneakers,Footwear,SportX,Green,M,4,3299,0,13196.0,1485.96,Credit Card,68
ORD10490,2026-05-10,CUST1052,Customer_1490,Female,55,Vijayawada,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,Yellow,XXL,3,1499,10,4047.3,875.45,Debit Card,83
ORD10491,2025-11-24,CUST1149,Customer_1491,Female,21,Mumbai,Maharashtra,P015,Track Pants,Sportswear,SportX,White,L,3,1599,5,4557.15,1442.86,Net Banking,36
ORD10492,2025-08-19,CUST1159,Customer_1492,Female,26,Visakhapatnam,Andhra Pradesh,P009,Sneakers,Footwear,SportX,Black,S,2,3299,15,5608.3,1296.49,Net Banking,39
ORD10493,2026-05-26,CUST1454,Customer_1493,Male,32,Bengaluru,Karnataka,P003,Casual Shirt,Shirts,StyleHub,Beige,XXL,5,1499,5,7120.25,1775.76,UPI,71
ORD10494,2025-04-27,CUST1595,Customer_1494,Female,51,Visakhapatnam,Andhra Pradesh,P017,Chinos,Trousers,OfficeLine,Blue,XXL,3,1899,20,4557.6,490.94,UPI,91
ORD10495,2025-12-11,CUST1474,Customer_1495,Male,18,Kolkata,West Bengal,P001,Classic T-Shirt,T-Shirts,UrbanWear,Red,M,1,799,0,799.0,159.2,Cash,77
ORD10496,2025-12-19,CUST1187,Customer_1496,Female,59,Pune,Maharashtra,P002,Slim Fit Jeans,Jeans,DenimCo,Pink,L,4,2499,0,9996.0,1662.1,Debit Card,47
ORD10497,2026-05-18,CUST1260,Customer_1497,Female,53,Bengaluru,Karnataka,P016,Denim Jacket,Outerwear,DenimCo,Red,XXL,3,3199,15,8157.45,1807.59,UPI,94
ORD10498,2025-03-01,CUST1503,Customer_1498,Female,42,Chennai,Tamil Nadu,P006,Running Shoes,Footwear,SportX,Green,XL,3,3599,5,10257.15,2617.14,UPI,76
ORD10499,2026-03-27,CUST1300,Customer_1499,Male,43,Delhi,Delhi,P005,Summer Dress,Dresses,Elegance,Beige,S,4,2999,10,10796.4,1575.22,Net Banking,87
ORD10500,2025-06-18,CUST1431,Customer_1500,Female,50,Vijayawada,Andhra Pradesh,P011,Cargo Pants,Trousers,UrbanWear,Red,M,4,1799,10,6476.4,1810.79,Debit Card,87
ORD10501,2026-03-23,CUST1387,Customer_1501,Female,48,Mumbai,Maharashtra,P019,Loafers,Footwear,OfficeLine,Black,L,3,2799,30,5877.9,588.62,Cash,52
ORD10502,2026-01-14,CUST1576,Customer_1502,Female,48,Delhi,Delhi,P009,Sneakers,Footwear,SportX,White,XXL,5,3299,20,13196.0,2126.88,Credit Card,98
ORD10503,2026-09-12,CUST1104,Customer_1503,Male,41,Kolkata,West Bengal,P009,Sneakers,Footwear,SportX,Pink,XL,5,3299,30,11546.5,2702.74,Debit Card,55
ORD10504,2026-08-07,CUST1304,Customer_1504,Female,36,Vijayawada,Andhra Pradesh,P013,Saree,Ethnic Wear,Heritage,Yellow,S,5,3999,25,14996.25,2756.41,Net Banking,19
ORD10505,2026-12-16,CUST1010,Customer_1505,Male,38,Chennai,Tamil Nadu,P008,Leather Jacket,Outerwear,LeatherCraft,Black,S,5,4599,30,16096.5,1782.19,Cash,72
ORD10506,2026-08-16,CUST1093,Customer_1506,Male,31,Kakinada,Andhra Pradesh,P006,Running Shoes,Footwear,SportX,Red,XXL,4,3599,20,11516.8,2652.08,Cash,57
ORD10507,2026-04-22,CUST1283,Customer_1507,Male,38,Kakinada,Andhra Pradesh,P011,Cargo Pants,Trousers,UrbanWear,Beige,XXL,5,1799,15,7645.75,1319.7,UPI,15
ORD10508,2025-07-25,CUST1207,Customer_1508,Male,40,Jaipur,Rajasthan,P005,Summer Dress,Dresses,Elegance,Blue,M,5,2999,15,12745.75,2825.78,UPI,81
ORD10509,2025-11-09,CUST1309,Customer_1509,Female,48,Bhubaneswar,Odisha,P019,Loafers,Footwear,OfficeLine,Grey,L,3,2799,15,7137.45,1691.52,UPI,91
ORD10510,2026-07-28,CUST1517,Customer_1510,Male,38,Bhubaneswar,Odisha,P018,Anarkali Dress,Dresses,Elegance,Grey,XXL,1,3299,10,2969.1,827.43,Credit Card,34
ORD10511,2026-10-11,CUST1268,Customer_1511,Male,31,Vijayawada,Andhra Pradesh,P004,Hoodie,Outerwear,UrbanWear,Grey,M,4,2199,30,6157.2,1031.65,UPI,83
ORD10512,2025-02-03,CUST1460,Customer_1512,Female,52,Delhi,Delhi,P009,Sneakers,Footwear,SportX,Grey,L,2,3299,25,4948.5,575.1,Debit Card,74
ORD10513,2025-03-25,CUST1291,Customer_1513,Female,51,Kolkata,West Bengal,P008,Leather Jacket,Outerwear,LeatherCraft,Red,M,5,4599,30,16096.5,2992.31,Debit Card,82
ORD10514,2025-07-11,CUST1027,Customer_1514,Male,60,Kolkata,West Bengal,P002,Slim Fit Jeans,Jeans,DenimCo,Grey,XXL,2,2499,5,4748.1,565.48,Cash,89
ORD10515,2025-07-13,CUST1079,Customer_1515,Male,39,Chennai,Tamil Nadu,P007,Formal Trousers,Trousers,OfficeLine,Beige,M,5,1999,5,9495.25,1548.71,Debit Card,94
ORD10516,2026-03-24,CUST1120,Customer_1516,Male,27,Vijayawada,Andhra Pradesh,P016,Denim Jacket,Outerwear,DenimCo,Red,XL,1,3199,15,2719.15,419.36,Credit Card,36
ORD10517,2026-02-24,CUST1417,Customer_1517,Male,33,Jaipur,Rajasthan,P011,Cargo Pants,Trousers,UrbanWear,Red,S,4,1799,0,7196.0,1673.52,Net Banking,35
ORD10518,2026-06-16,CUST1271,Customer_1518,Male,53,Pune,Maharashtra,P006,Running Shoes,Footwear,SportX,Red,XL,5,3599,15,15295.75,2463.42,Credit Card,58
ORD10519,2025-04-15,CUST1114,Customer_1519,Male,22,Delhi,Delhi,P016,Denim Jacket,Outerwear,DenimCo,Yellow,XXL,5,3199,5,15195.25,3668.14,Debit Card,62
ORD10520,2026-02-19,CUST1494,Customer_1520,Male,27,Pune,Maharashtra,P016,Denim Jacket,Outerwear,DenimCo,Blue,XXL,3,3199,15,8157.45,926.68,Debit Card,56
ORD10521,2026-04-26,CUST1106,Customer_1521,Male,20,Visakhapatnam,Andhra Pradesh,P013,Saree,Ethnic Wear,Heritage,Yellow,XL,2,3999,20,6398.4,1788.25,Credit Card,38
ORD10522,2026-07-11,CUST1179,Customer_1522,Female,27,Kakinada,Andhra Pradesh,P005,Summer Dress,Dresses,Elegance,Beige,M,2,2999,5,5698.1,1646.86,Debit Card,24
ORD10523,2026-10-11,CUST1251,Customer_1523,Female,55,Visakhapatnam,Andhra Pradesh,P016,Denim Jacket,Outerwear,DenimCo,Green,S,2,3199,30,4478.6,604.06,Credit Card,25
ORD10524,2025-10-14,CUST1145,Customer_1524,Male,36,Jaipur,Rajasthan,P019,Loafers,Footwear,OfficeLine,Red,M,5,2799,15,11895.75,2967.74,Credit Card,17
ORD10525,2026-09-10,CUST1367,Customer_1525,Female,30,Mumbai,Maharashtra,P020,Sweatshirt,Sportswear,UrbanWear,Black,M,2,1699,0,3398.0,608.87,Net Banking,80
ORD10526,2025-08-06,CUST1167,Customer_1526,Female,20,Hyderabad,Telangana,P016,Denim Jacket,Outerwear,DenimCo,Black,XL,5,3199,10,14395.5,3249.55,UPI,21
ORD10527,2026-07-10,CUST1057,Customer_1527,Female,32,Chennai,Tamil Nadu,P020,Sweatshirt,Sportswear,UrbanWear,Red,XXL,3,1699,25,3822.75,537.42,Cash,64
ORD10528,2026-04-01,CUST1056,Customer_1528,Female,41,Visakhapatnam,Andhra Pradesh,P008,Leather Jacket,Outerwear,LeatherCraft,Blue,XL,2,4599,20,7358.4,1707.59,Net Banking,45
ORD10529,2025-01-29,CUST1259,Customer_1529,Female,55,Visakhapatnam,Andhra Pradesh,P006,Running Shoes,Footwear,SportX,Black,M,2,3599,20,5758.4,607.23,Debit Card,60
ORD10530,2026-04-28,CUST1199,Customer_1530,Male,46,Visakhapatnam,Andhra Pradesh,P020,Sweatshirt,Sportswear,UrbanWear,Pink,L,4,1699,15,5776.6,772.23,Net Banking,75
ORD10531,2026-02-26,CUST1453,Customer_1531,Female,54,Kolkata,West Bengal,P015,Track Pants,Sportswear,SportX,Beige,XXL,5,1599,5,7595.25,2417.53,Credit Card,75
ORD10532,2025-05-01,CUST1383,Customer_1532,Female,40,Bhubaneswar,Odisha,P009,Sneakers,Footwear,SportX,Yellow,XXL,5,3299,25,12371.25,2530.49,UPI,46
ORD10533,2026-03-20,CUST1150,Customer_1533,Female,48,Kolkata,West Bengal,P015,Track Pants,Sportswear,SportX,Black,XL,5,1599,25,5996.25,1868.52,Debit Card,94
ORD10534,2026-10-22,CUST1101,Customer_1534,Female,59,Mumbai,Maharashtra,P005,Summer Dress,Dresses,Elegance,White,M,5,2999,15,12745.75,2898.56,Debit Card,74
ORD10535,2025-12-05,CUST1114,Customer_1535,Male,54,Chennai,Tamil Nadu,P020,Sweatshirt,Sportswear,UrbanWear,Pink,L,4,1699,25,5097.0,746.52,UPI,13
ORD10536,2026-07-12,CUST1186,Customer_1536,Female,26,Hyderabad,Telangana,P003,Casual Shirt,Shirts,StyleHub,Pink,S,4,1499,5,5696.2,1667.89,Cash,54
ORD10537,2025-09-30,CUST1207,Customer_1537,Male,29,Kolkata,West Bengal,P016,Denim Jacket,Outerwear,DenimCo,Blue,M,3,3199,5,9117.15,1843.6,UPI,94
ORD10538,2025-10-22,CUST1054,Customer_1538,Male,28,Bhubaneswar,Odisha,P005,Summer Dress,Dresses,Elegance,Pink,S,1,2999,5,2849.05,489.82,Debit Card,80
ORD10539,2025-08-02,CUST1379,Customer_1539,Female,58,Bengaluru,Karnataka,P017,Chinos,Trousers,OfficeLine,Red,XXL,3,1899,5,5412.15,1329.5,Debit Card,70
ORD10540,2025-12-31,CUST1423,Customer_1540,Female,21,Kolkata,West Bengal,P014,Blazer,Formal Wear,OfficeLine,Pink,XL,5,3499,15,14870.75,3094.41,UPI,97
ORD10541,2025-11-02,CUST1136,Customer_1541,Male,40,Jaipur,Rajasthan,P014,Blazer,Formal Wear,OfficeLine,Yellow,XXL,1,3499,15,2974.15,907.88,UPI,97
ORD10542,2025-01-10,CUST1133,Customer_1542,Female,31,Bengaluru,Karnataka,P011,Cargo Pants,Trousers,UrbanWear,Black,S,1,1799,30,1259.3,319.35,Net Banking,19
ORD10543,2025-12-25,CUST1468,Customer_1543,Female,35,Pune,Maharashtra,P003,Casual Shirt,Shirts,StyleHub,Black,M,3,1499,0,4497.0,1091.69,UPI,6
ORD10544,2025-07-19,CUST1013,Customer_1544,Male,24,Hyderabad,Telangana,P006,Running Shoes,Footwear,SportX,Green,XL,2,3599,0,7198.0,1002.0,Cash,65
ORD10545,2026-09-06,CUST1083,Customer_1545,Female,42,Kolkata,West Bengal,P013,Saree,Ethnic Wear,Heritage,White,S,5,3999,5,18995.25,4272.15,Cash,46
ORD10546,2025-04-17,CUST1412,Customer_1546,Female,54,Chennai,Tamil Nadu,P007,Formal Trousers,Trousers,OfficeLine,Grey,XL,2,1999,30,2798.6,452.15,Debit Card,65
ORD10547,2025-09-26,CUST1327,Customer_1547,Male,29,Visakhapatnam,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,White,M,3,1499,15,3822.45,990.19,Net Banking,94
ORD10548,2026-07-27,CUST1249,Customer_1548,Female,38,Chennai,Tamil Nadu,P013,Saree,Ethnic Wear,Heritage,Blue,M,4,3999,20,12796.8,3027.76,UPI,47
ORD10549,2025-11-15,CUST1170,Customer_1549,Male,47,Visakhapatnam,Andhra Pradesh,P015,Track Pants,Sportswear,SportX,Pink,XL,4,1599,30,4477.2,1230.81,Debit Card,67
ORD10550,2025-10-01,CUST1440,Customer_1550,Female,48,Bhubaneswar,Odisha,P002,Slim Fit Jeans,Jeans,DenimCo,Green,M,4,2499,0,9996.0,2117.51,UPI,32
ORD10551,2026-09-10,CUST1235,Customer_1551,Male,43,Hyderabad,Telangana,P011,Cargo Pants,Trousers,UrbanWear,Blue,M,3,1799,15,4587.45,828.88,Credit Card,82
ORD10552,2025-01-12,CUST1282,Customer_1552,Female,19,Delhi,Delhi,P003,Casual Shirt,Shirts,StyleHub,Pink,XL,3,1499,20,3597.6,424.22,UPI,37
ORD10553,2025-01-04,CUST1155,Customer_1553,Male,44,Hyderabad,Telangana,P005,Summer Dress,Dresses,Elegance,Yellow,L,5,2999,15,12745.75,2855.52,UPI,40
ORD10554,2026-03-01,CUST1600,Customer_1554,Female,35,Vijayawada,Andhra Pradesh,P017,Chinos,Trousers,OfficeLine,White,S,2,1899,5,3608.1,455.97,UPI,96
ORD10555,2026-01-17,CUST1549,Customer_1555,Male,48,Chennai,Tamil Nadu,P003,Casual Shirt,Shirts,StyleHub,Pink,L,1,1499,25,1124.25,289.88,Credit Card,98
ORD10556,2026-08-30,CUST1558,Customer_1556,Male,28,Bhubaneswar,Odisha,P005,Summer Dress,Dresses,Elegance,Green,S,1,2999,20,2399.2,688.25,Net Banking,68
ORD10557,2026-11-25,CUST1373,Customer_1557,Female,31,Mumbai,Maharashtra,P010,Polo Shirt,T-Shirts,StyleHub,Black,L,3,1299,20,3117.6,945.93,Net Banking,17
ORD10558,2026-07-08,CUST1423,Customer_1558,Male,40,Vijayawada,Andhra Pradesh,P011,Cargo Pants,Trousers,UrbanWear,Black,M,1,1799,15,1529.15,425.51,Debit Card,69
ORD10559,2026-05-21,CUST1492,Customer_1559,Male,39,Jaipur,Rajasthan,P002,Slim Fit Jeans,Jeans,DenimCo,Black,L,5,2499,15,10620.75,2340.21,Net Banking,88
ORD10560,2025-10-22,CUST1312,Customer_1560,Female,41,Bengaluru,Karnataka,P006,Running Shoes,Footwear,SportX,Red,XL,2,3599,15,6118.3,1022.25,Cash,46
ORD10561,2025-07-18,CUST1554,Customer_1561,Male,26,Jaipur,Rajasthan,P010,Polo Shirt,T-Shirts,StyleHub,Blue,L,2,1299,30,1818.6,320.29,Credit Card,56
ORD10562,2026-04-22,CUST1319,Customer_1562,Female,43,Vijayawada,Andhra Pradesh,P015,Track Pants,Sportswear,SportX,Blue,L,5,1599,0,7995.0,2399.99,Cash,8
ORD10563,2025-07-31,CUST1390,Customer_1563,Male,39,Hyderabad,Telangana,P013,Saree,Ethnic Wear,Heritage,Pink,S,3,3999,0,11997.0,2104.17,Credit Card,12
ORD10564,2026-08-30,CUST1107,Customer_1564,Male,55,Kakinada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Blue,M,1,2799,25,2099.25,490.86,Cash,13
ORD10565,2025-09-02,CUST1576,Customer_1565,Female,58,Hyderabad,Telangana,P018,Anarkali Dress,Dresses,Elegance,Yellow,XL,5,3299,25,12371.25,2394.99,UPI,11
ORD10566,2026-05-03,CUST1064,Customer_1566,Male,35,Bhubaneswar,Odisha,P001,Classic T-Shirt,T-Shirts,UrbanWear,Red,M,3,799,5,2277.15,702.09,Debit Card,17
ORD10567,2025-09-03,CUST1055,Customer_1567,Male,39,Hyderabad,Telangana,P003,Casual Shirt,Shirts,StyleHub,Grey,S,4,1499,30,4197.2,738.16,UPI,46
ORD10568,2026-12-25,CUST1314,Customer_1568,Female,26,Bhubaneswar,Odisha,P002,Slim Fit Jeans,Jeans,DenimCo,Grey,S,1,2499,20,1999.2,263.69,Cash,24
ORD10569,2026-12-08,CUST1392,Customer_1569,Male,21,Vijayawada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Grey,L,1,2799,20,2239.2,467.02,UPI,60
ORD10570,2025-11-14,CUST1133,Customer_1570,Male,38,Bengaluru,Karnataka,P005,Summer Dress,Dresses,Elegance,Black,XXL,2,2999,0,5998.0,694.59,Debit Card,100
ORD10571,2026-09-06,CUST1195,Customer_1571,Male,28,Chennai,Tamil Nadu,P018,Anarkali Dress,Dresses,Elegance,Blue,S,5,3299,15,14020.75,1650.94,Cash,14
ORD10572,2026-04-17,CUST1430,Customer_1572,Male,33,Bengaluru,Karnataka,P017,Chinos,Trousers,OfficeLine,Beige,XXL,3,1899,25,4272.75,596.81,Debit Card,28
ORD10573,2026-08-06,CUST1092,Customer_1573,Male,24,Kakinada,Andhra Pradesh,P007,Formal Trousers,Trousers,OfficeLine,Blue,XL,3,1999,15,5097.45,1065.19,Credit Card,30
ORD10574,2025-11-07,CUST1340,Customer_1574,Male,41,Bhubaneswar,Odisha,P020,Sweatshirt,Sportswear,UrbanWear,Grey,M,1,1699,5,1614.05,176.68,Net Banking,48
